Episode,Step,EpisodeReward
2,77,-7.74430783506906
2,78,-7.84430783506906
2,79,-7.9443078350690595
2,80,-8.044307835069059
2,81,-8.144307835069059
2,82,-8.244307835069058
2,83,-8.344307835069058
2,84,-8.444307835069058
2,85,-8.544307835069057
2,86,-8.644307835069057
2,87,-8.744307835069057
2,88,-8.844307835069056
2,89,-8.944307835069056
2,90,-9.044307835069056
2,91,-9.144307835069055
2,92,-9.244307835069055
2,93,-9.344307835069054
2,94,-9.444307835069054
2,95,-9.544307835069054
2,96,-9.644307835069053
2,97,-9.744307835069053
2,98,-9.844307835069053
2,99,-9.944307835069052
2,100,89.95569216493095
3,0,-0.1
3,1,-0.2
3,2,-0.30000000000000004
3,3,-0.4
3,4,-0.5
3,5,-0.6
3,6,-0.7
3,7,-0.7999999999999999
3,8,-0.8999999999999999
3,9,-0.9999999999999999
3,10,-1.0999999999999999
3,11,-1.2
3,12,-1.3
3,13,-1.4000000000000001
3,14,-1.5000000000000002
3,15,-1.6000000000000003
3,16,-1.7000000000000004
3,17,-1.8000000000000005
3,18,-1.9000000000000006
3,19,-2.0000000000000004
3,20,-2.1000000000000005
3,21,-2.2000000000000006
3,22,-2.3000000000000007
3,23,-2.400000000000001
3,24,-2.500000000000001
3,25,-2.600000000000001
3,26,-2.700000000000001
3,27,-2.800000000000001
3,28,-2.9000000000000012
3,29,-3.0000000000000013
3,30,-3.1000000000000014
3,31,-3.2000000000000015
3,32,-3.3000000000000016
3,33,-3.4000000000000017
3,34,-3.5000000000000018
3,35,-3.600000000000002
3,36,-3.700000000000002
3,37,-3.800000000000002
3,38,-3.900000000000002
3,39,-4.000000000000002
3,40,-4.100000000000001
3,41,-4.124146482506719
3,42,-4.1242343846996405
3,43,-4.22423438469964
3,44,-4.32423438469964
3,45,-4.4242343846996395
3,46,-4.524234384699639
3,47,-4.624234384699639
3,48,-4.724234384699638
3,49,-4.824234384699638
3,50,-4.924234384699638
3,51,-5.024234384699637
3,52,-5.124234384699637
3,53,-5.224234384699637
3,54,-5.324234384699636
3,55,-5.424234384699636
3,56,-5.524234384699636
3,57,-5.624234384699635
3,58,-5.724234384699635
3,59,-5.8242343846996345
3,60,-5.924234384699634
3,61,-6.024234384699634
3,62,-6.124234384699633
3,63,-6.224234384699633
3,64,-6.324234384699633
3,65,-6.424234384699632
3,66,-6.524234384699632
3,67,-6.624234384699632
3,68,-6.724234384699631
3,69,-6.824234384699631
3,70,-6.924234384699631
3,71,-7.02423438469963
3,72,-7.12423438469963
3,73,-7.2242343846996295
3,74,-7.324234384699629
3,75,-7.424234384699629
3,76,-7.5242343846996285
3,77,-7.624234384699628
3,78,-7.724234384699628
3,79,-7.824234384699627
3,80,-7.924234384699627
3,81,-8.024234384699627
3,82,-8.124234384699626
3,83,-8.224234384699626
3,84,-8.324234384699626
3,85,-8.424234384699625
3,86,-8.524234384699625
3,87,-8.624234384699625
3,88,-8.724234384699624
3,89,-8.824234384699624
3,90,-8.924234384699623
3,91,-9.024234384699623
3,92,-9.124234384699623
3,93,-9.15416508519532
3,94,-9.25416508519532
3,95,-9.35416508519532
3,96,-9.454165085195319
3,97,-9.554165085195319
3,98,-9.654165085195318
3,99,-9.754165085195318
3,100,-9.854165085195318
3,101,-9.954165085195317
3,102,-10.054165085195317
3,103,-10.154165085195316
3,104,-10.254165085195316
3,105,-10.354165085195316
3,106,-10.454165085195315
3,107,-10.554165085195315
3,108,-10.654165085195315
3,109,-10.754165085195314
3,110,-10.854165085195314
3,111,-10.954165085195314
3,112,-11.054165085195313
3,113,-11.154165085195313
3,114,-11.254165085195313
3,115,-11.354165085195312
3,116,-11.454165085195312
3,117,-11.554165085195311
3,118,-11.654165085195311
3,119,-11.75416508519531
3,120,-11.85416508519531
3,121,-11.95416508519531
3,122,-12.05416508519531
3,123,-12.15416508519531
3,124,-12.254165085195309
3,125,-12.354165085195309
3,126,-12.454165085195308
3,127,-12.554165085195308
3,128,-12.654165085195308
3,129,-12.754165085195307
3,130,-12.854165085195307
3,131,-12.954165085195307
3,132,-13.054165085195306
3,133,-13.154165085195306
3,134,-13.254165085195305
3,135,-13.354165085195305
3,136,-13.454165085195305
3,137,-13.554165085195304
3,138,-13.654165085195304
3,139,-13.754165085195304
3,140,-13.854165085195303
3,141,-13.954165085195303
3,142,-14.054165085195303
3,143,-14.154165085195302
3,144,-14.254165085195302
3,145,-14.354165085195302
3,146,-14.454165085195301
3,147,-14.5541650851953
3,148,-14.6541650851953
3,149,-14.7541650851953
3,150,-14.8541650851953
3,151,-14.9541650851953
3,152,-15.054165085195299
3,153,84.84583491480471
4,0,-0.1
4,1,-0.2
4,2,-0.30000000000000004
4,3,-0.4
4,4,-0.5
4,5,-0.6
4,6,-0.7
4,7,-0.7999999999999999
4,8,-0.8999999999999999
4,9,-0.9999999999999999
4,10,-1.0999999999999999
4,11,-1.2
4,12,-1.222372679147884
4,13,-1.322372679147884
4,14,-1.4223726791478841
4,15,-1.5223726791478842
4,16,-1.6223726791478843
4,17,-1.7223726791478844
4,18,-1.8223726791478845
4,19,-1.9223726791478846
4,20,-2.0223726791478844
4,21,-2.1223726791478845
4,22,-2.2223726791478846
4,23,-2.3223726791478847
4,24,-2.422372679147885
4,25,-2.522372679147885
4,26,-2.622372679147885
4,27,-2.722372679147885
4,28,-2.822372679147885
4,29,-2.9223726791478852
4,30,-3.0223726791478853
4,31,-3.1223726791478854
4,32,-3.2223726791478855
4,33,-3.3223726791478856
4,34,-3.4223726791478857
4,35,-3.5223726791478858
4,36,-3.622372679147886
4,37,-3.722372679147886
4,38,-3.822372679147886
4,39,-3.922372679147886
4,40,-4.022372679147886
4,41,-4.122372679147886
4,42,-4.2223726791478855
4,43,-4.224250613751635
4,44,-4.3242506137516346
4,45,-4.351519610182232
4,46,-4.451519610182232
4,47,-4.551519610182232
4,48,-4.651519610182231
4,49,-4.751519610182231
4,50,-4.851519610182231
4,51,-4.95151961018223
4,52,-5.05151961018223
4,53,-5.15151961018223
4,54,-5.251519610182229
4,55,-5.351519610182229
4,56,-5.4515196101822285
4,57,-5.551519610182228
4,58,-5.651519610182228
4,59,-5.7515196101822275
4,60,-5.851519610182227
4,61,-5.951519610182227
4,62,-6.051519610182226
4,63,-6.151519610182226
4,64,-6.251519610182226
4,65,-6.351519610182225
4,66,-6.451519610182225
4,67,-6.551519610182225
4,68,-6.651519610182224
4,69,-6.751519610182224
4,70,-6.8515196101822236
4,71,-6.951519610182223
4,72,-7.051519610182223
4,73,-7.1515196101822225
4,74,-7.251519610182222
4,75,-7.351519610182222
4,76,-7.451519610182221
4,77,-7.551519610182221
4,78,-7.651519610182221
4,79,-7.75151961018222
4,80,-7.85151961018222
4,81,-7.95151961018222
4,82,-8.05151961018222
4,83,-8.15151961018222
4,84,-8.25151961018222
4,85,-8.32545798250636
4,86,-8.42545798250636
4,87,-8.52545798250636
4,88,-8.62545798250636
4,89,-8.72545798250636
4,90,-8.825457982506359
4,91,91.07454201749364
5,0,-0.1
5,1,-0.2
5,2,-0.30000000000000004
5,3,-0.4
5,4,-0.5
5,5,-0.6
5,6,-0.7
5,7,-0.7999999999999999
5,8,-0.8999999999999999
5,9,-0.9999999999999999
5,10,-1.0999999999999999
5,11,-1.2
5,12,-1.3
5,13,-1.4000000000000001
5,14,-1.5000000000000002
5,15,-1.6000000000000003
5,16,-1.7000000000000004
5,17,-1.8000000000000005
5,18,-1.9000000000000006
5,19,-2.0000000000000004
5,20,-2.1000000000000005
5,21,-2.2000000000000006
5,22,-2.3000000000000007
5,23,-2.400000000000001
5,24,-2.500000000000001
5,25,-2.600000000000001
5,26,-2.700000000000001
5,27,-2.800000000000001
5,28,-2.9000000000000012
5,29,-3.0000000000000013
5,30,-3.1000000000000014
5,31,-3.2000000000000015
5,32,-3.3000000000000016
5,33,-3.4000000000000017
5,34,-3.5000000000000018
5,35,-3.600000000000002
5,36,-3.700000000000002
5,37,-3.800000000000002
5,38,-3.900000000000002
5,39,-4.000000000000002
5,40,-4.100000000000001
5,41,-4.200000000000001
5,42,-4.300000000000001
5,43,-4.4
5,44,-4.5
5,45,-4.519455869467642
5,46,-4.619455869467641
5,47,-4.719455869467641
5,48,-4.819455869467641
5,49,-4.91945586946764
5,50,-5.01945586946764
5,51,-5.1194558694676395
5,52,-5.219455869467639
5,53,-5.319455869467639
5,54,-5.4194558694676385
5,55,-5.519455869467638
5,56,-5.619455869467638
5,57,-5.719455869467637
5,58,-5.819455869467637
5,59,-5.919455869467637
5,60,-6.019455869467636
5,61,-6.119455869467636
5,62,-6.219455869467636
5,63,-6.319455869467635
5,64,-6.419455869467635
5,65,-6.519455869467635
5,66,-6.619455869467634
5,67,-6.719455869467634
5,68,-6.8194558694676335
5,69,-6.919455869467633
5,70,-7.019455869467633
5,71,-7.119455869467632
5,72,-7.219455869467632
5,73,-7.319455869467632
5,74,-7.419455869467631
5,75,-7.519455869467631
5,76,-7.619455869467631
5,77,-7.71945586946763
5,78,-7.81945586946763
5,79,-7.91945586946763
5,80,-8.01945586946763
5,81,-8.119455869467629
5,82,-8.219455869467629
5,83,-8.319455869467628
5,84,-8.419455869467628
5,85,-8.432077709691429
5,86,-8.532077709691428
5,87,-8.632077709691428
5,88,-8.732077709691428
5,89,-8.832077709691427
5,90,-8.932077709691427
5,91,90.96792229030858
6,0,-0.1
6,1,-0.2
6,2,-0.30000000000000004
6,3,-0.4
6,4,-0.5
6,5,-0.6
6,6,-0.7
6,7,-0.7999999999999999
6,8,-0.8999999999999999
6,9,-0.9999999999999999
6,10,-1.0999999999999999
6,11,-1.2
6,12,-1.3
6,13,-1.4000000000000001
6,14,-1.5000000000000002
6,15,-1.6000000000000003
6,16,-1.7000000000000004
6,17,-1.8000000000000005
6,18,-1.9000000000000006
6,19,-2.0000000000000004
6,20,-2.1000000000000005
6,21,-2.2000000000000006
6,22,-2.3000000000000007
6,23,-2.400000000000001
6,24,-2.500000000000001
6,25,-2.600000000000001
6,26,-2.700000000000001
6,27,-2.800000000000001
6,28,-2.9000000000000012
6,29,-3.0000000000000013
6,30,-3.1000000000000014
6,31,-3.2000000000000015
6,32,-3.3000000000000016
6,33,-3.4000000000000017
6,34,-3.5000000000000018
6,35,-3.600000000000002
6,36,-3.700000000000002
6,37,-3.800000000000002
6,38,-3.900000000000002
6,39,-4.000000000000002
6,40,-4.100000000000001
6,41,-4.147202703449876
6,42,-4.247202703449876
6,43,-4.3472027034498755
6,44,-4.447202703449875
6,45,-4.547202703449875
6,46,-4.647202703449874
6,47,-4.747202703449874
6,48,-4.847202703449874
6,49,-4.947202703449873
6,50,-5.047202703449873
6,51,-5.147202703449873
6,52,-5.247202703449872
6,53,-5.347202703449872
6,54,-5.447202703449872
6,55,-5.547202703449871
6,56,-5.647202703449871
6,57,-5.7472027034498705
6,58,-5.84720270344987
6,59,-5.94720270344987
6,60,-6.047202703449869
6,61,-6.147202703449869
6,62,-6.247202703449869
6,63,-6.347202703449868
6,64,-6.447202703449868
6,65,-6.547202703449868
6,66,-6.647202703449867
6,67,-6.747202703449867
6,68,-6.847202703449867
6,69,-6.947202703449866
6,70,-7.047202703449866
6,71,-7.1472027034498655
6,72,-7.247202703449865
6,73,-7.347202703449865
6,74,-7.4472027034498645
6,75,-7.547202703449864
6,76,-7.647202703449864
6,77,-7.747202703449863
6,78,-7.847202703449863
6,79,-7.947202703449863
6,80,-8.047202703449862
6,81,-8.147202703449862
6,82,-8.247202703449862
6,83,-8.347202703449861
6,84,-8.447202703449861
6,85,-8.54720270344986
6,86,-8.64720270344986
6,87,-8.74720270344986
6,88,-8.84720270344986
6,89,-8.94720270344986
6,90,-9.047202703449859
6,91,-9.147202703449858
6,92,-9.247202703449858
6,93,-9.347202703449858
6,94,90.55279729655015
7,0,-0.1
7,1,-0.2
7,2,-0.30000000000000004
7,3,-0.4
7,4,-0.5
7,5,-0.6
7,6,-0.7
7,7,-0.7999999999999999
7,8,-0.8999999999999999
7,9,-0.9999999999999999
7,10,-1.0999999999999999
7,11,-1.2
7,12,-1.3
7,13,-1.4000000000000001
7,14,-1.5000000000000002
7,15,-1.6000000000000003
7,16,-1.7000000000000004
7,17,-1.8000000000000005
7,18,-1.9000000000000006
7,19,-2.0000000000000004
7,20,-2.1000000000000005
7,21,-2.2000000000000006
7,22,-2.200574013860024
7,23,-2.300574013860024
7,24,-2.306772490941109
7,25,-2.4067724909411092
7,26,-2.5067724909411093
7,27,-2.6067724909411094
7,28,-2.7067724909411095
7,29,-2.8067724909411096
7,30,-2.9067724909411097
7,31,-3.0067724909411098
7,32,-3.10677249094111
7,33,-3.20677249094111
7,34,-3.30677249094111
7,35,-3.40677249094111
7,36,-3.4070482938109836
7,37,-3.5070482938109837
7,38,-3.607048293810984
7,39,-3.707048293810984
7,40,-3.807048293810984
7,41,-3.907048293810984
7,42,-4.007048293810984
7,43,-4.107048293810983
7,44,-4.207048293810983
7,45,-4.307048293810983
7,46,-4.407048293810982
7,47,-4.507048293810982
7,48,-4.607048293810982
7,49,-4.707048293810981
7,50,-4.807048293810981
7,51,-4.9070482938109805
7,52,-5.00704829381098
7,53,-5.10704829381098
7,54,-5.2070482938109794
7,55,-5.307048293810979
7,56,-5.407048293810979
7,57,-5.507048293810978
7,58,-5.607048293810978
7,59,-5.707048293810978
7,60,-5.807048293810977
7,61,-5.907048293810977
7,62,-6.007048293810977
7,63,-6.107048293810976
7,64,-6.207048293810976
7,65,-6.3070482938109755
7,66,-6.407048293810975
7,67,-6.507048293810975
7,68,-6.6070482938109745
7,69,-6.707048293810974
7,70,-6.807048293810974
7,71,-6.907048293810973
7,72,-7.007048293810973
7,73,-7.107048293810973
7,74,-7.207048293810972
7,75,-7.307048293810972
7,76,-7.407048293810972
7,77,-7.507048293810971
7,78,-7.607048293810971
7,79,-7.707048293810971
7,80,-7.80704829381097
7,81,-7.90704829381097
7,82,-8.00704829381097
7,83,-8.10704829381097
7,84,-8.207048293810969
7,85,-8.307048293810968
7,86,-8.407048293810968
7,87,-8.507048293810968
7,88,-8.607048293810967
7,89,-8.707048293810967
7,90,-8.807048293810967
7,91,-8.907048293810966
7,92,-9.007048293810966
7,93,-9.065179436813867
7,94,90.83482056318614
8,0,-0.1
8,1,-0.2
8,2,-0.30000000000000004
8,3,-0.4
8,4,-0.5
8,5,-0.6
8,6,-0.7
8,7,-0.7999999999999999
8,8,-0.8999999999999999
8,9,-0.9999999999999999
8,10,-1.0999999999999999
8,11,-1.2
8,12,-1.3
8,13,-1.4000000000000001
8,14,-1.5000000000000002
8,15,-1.5587897302557396
8,16,-1.6587897302557397
8,17,-1.7587897302557398
8,18,-1.8485824776064195
8,19,-1.9485824776064196
8,20,-2.0485824776064194
8,21,-2.1485824776064195
8,22,-2.2485824776064196
8,23,-2.256261848333475
8,24,-2.356261848333475
8,25,-2.456261848333475
8,26,-2.556261848333475
8,27,-2.6562618483334752
8,28,-2.7562618483334753
8,29,-2.8562618483334754
8,30,-2.9562618483334755
8,31,-3.0562618483334756
8,32,-3.1562618483334757
8,33,-3.2562618483334758
8,34,-3.356261848333476
8,35,-3.3827806511432996
8,36,-3.4827806511432997
8,37,-3.5827806511433
8,38,-3.6827806511433
8,39,-3.7827806511433
8,40,-3.8827806511433
8,41,-3.9827806511433
8,42,-4.0827806511433
8,43,-4.182780651143299
8,44,-4.282780651143299
8,45,-4.382780651143299
8,46,-4.482780651143298
8,47,-4.582780651143298
8,48,-4.682780651143298
8,49,-4.782780651143297
8,50,-4.882780651143297
8,51,-4.982780651143297
8,52,-5.082780651143296
8,53,-5.182780651143296
8,54,-5.2827806511432955
8,55,-5.382780651143295
8,56,-5.482780651143295
8,57,-5.5827806511432945
8,58,-5.682780651143294
8,59,-5.782780651143294
8,60,-5.882780651143293
8,61,-5.982780651143293
8,62,-6.054074125181905
8,63,-6.154074125181904
8,64,-6.254074125181904
8,65,-6.354074125181904
8,66,-6.354074138733011
8,67,-6.45407413873301
8,68,-6.55407413873301
8,69,-6.65407413873301
8,70,-6.754074138733009
8,71,-6.854074138733009
8,72,-6.9540741387330085
8,73,-7.054074138733008
8,74,-7.154074138733008
8,75,-7.254074138733007
8,76,-7.354074138733007
8,77,-7.454074138733007
8,78,-7.554074138733006
8,79,-7.654074138733006
8,80,-7.754074138733006
8,81,-7.854074138733005
8,82,-7.954074138733005
8,83,-8.054074138733005
8,84,-8.154074138733005
8,85,-8.254074138733005
8,86,-8.354074138733004
8,87,-8.408988624978257
8,88,-8.508988624978256
8,89,-8.608988624978256
8,90,-8.708988624978256
8,91,-8.808988624978255
8,92,-8.908988624978255
8,93,-9.008988624978254
8,94,-9.108988624978254
8,95,-9.208988624978254
8,96,90.78552835675487
9,0,-0.1
9,1,-0.2
9,2,-0.30000000000000004
9,3,-0.4
9,4,-0.5
9,5,-0.6
9,6,-0.7
9,7,-0.7999999999999999
9,8,-0.8999999999999999
9,9,-0.9999999999999999
9,10,-1.0999999999999999
9,11,-1.2
9,12,-1.3
9,13,-1.4000000000000001
9,14,-1.5000000000000002
9,15,-1.6000000000000003
9,16,-1.7000000000000004
9,17,-1.8000000000000005
9,18,-1.9000000000000006
9,19,-2.0000000000000004
9,20,-2.1000000000000005
9,21,-2.2000000000000006
9,22,-2.3000000000000007
9,23,-2.400000000000001
9,24,-2.500000000000001
9,25,-2.600000000000001
9,26,-2.700000000000001
9,27,-2.800000000000001
9,28,-2.9000000000000012
9,29,-3.0000000000000013
9,30,-3.1000000000000014
9,31,-3.1971355653383413
9,32,-3.2971355653383414
9,33,-3.3971355653383415
9,34,-3.4971355653383416
9,35,-3.5971355653383417
9,36,-3.6971355653383418
9,37,-3.797135565338342
9,38,-3.897135565338342
9,39,-3.997135565338342
9,40,-4.097135565338342
9,41,-4.197135565338342
9,42,-4.297135565338341
9,43,-4.397135565338341
9,44,-4.497135565338341
9,45,-4.59713556533834
9,46,-4.69713556533834
9,47,-4.79713556533834
9,48,-4.897135565338339
9,49,-4.997135565338339
9,50,-5.097135565338339
9,51,-5.197135565338338
9,52,-5.297135565338338
9,53,-5.3971355653383375
9,54,-5.497135565338337
9,55,-5.597135565338337
9,56,-5.697135565338336
9,57,-5.797135565338336
9,58,-5.897135565338336
9,59,-5.997135565338335
9,60,-6.097135565338335
9,61,-6.197135565338335
9,62,-6.297135565338334
9,63,-6.397135565338334
9,64,-6.497135565338334
9,65,-6.597135565338333
9,66,-6.697135565338333
9,67,-6.7971355653383325
9,68,-6.897135565338332
9,69,-6.997135565338332
9,70,-7.0971355653383315
9,71,-7.197135565338331
9,72,-7.297135565338331
9,73,-7.39713556533833
9,74,-7.49713556533833
9,75,-7.59713556533833
9,76,-7.697135565338329
9,77,-7.797135565338329
9,78,-7.897135565338329
9,79,-7.997135565338328
9,80,-8.097135565338329
9,81,-8.197135565338328
9,82,-8.297135565338328
9,83,-8.397135565338328
9,84,-8.497135565338327
9,85,-8.597135565338327
9,86,91.30286443466167
10,0,-0.1
10,1,-0.2
10,2,-0.30000000000000004
10,3,-0.4
10,4,-0.5
10,5,-0.6
10,6,-0.7
10,7,-0.7999999999999999
10,8,-0.8999999999999999
10,9,-0.9999999999999999
10,10,-1.0999999999999999
10,11,-1.2
10,12,-1.3
10,13,-1.4000000000000001
10,14,-1.5000000000000002
10,15,-1.6000000000000003
10,16,-1.7000000000000004
10,17,-1.8000000000000005
10,18,-1.9000000000000006
10,19,-2.0000000000000004
10,20,-2.1000000000000005
10,21,-2.2000000000000006
10,22,-2.3000000000000007
10,23,-2.400000000000001
10,24,-2.500000000000001
10,25,-2.600000000000001
10,26,-2.6339976926944724
10,27,-2.7339976926944725
10,28,-2.8339976926944725
10,29,-2.9339976926944726
10,30,-3.0339976926944727
10,31,-3.1271399175166406
10,32,-3.2271399175166406
10,33,-3.3271399175166407
10,34,-3.427139917516641
10,35,-3.527139917516641
10,36,-3.627139917516641
10,37,-3.727139917516641
10,38,-3.827139917516641
10,39,-3.9271399175166413
10,40,-4.027139917516641
10,41,-4.127139917516641
10,42,-4.227139917516641
10,43,-4.32713991751664
10,44,-4.42713991751664
10,45,-4.52713991751664
10,46,-4.558993975923319
10,47,-4.658993975923319
10,48,-4.758993975923318
10,49,-4.858993975923318
10,50,-4.958993975923318
10,51,-5.058993975923317
10,52,-5.158993975923317
10,53,-5.258993975923317
10,54,-5.358993975923316
10,55,-5.458993975923316
10,56,-5.558993975923316
10,57,-5.658993975923315
10,58,-5.758993975923315
10,59,-5.8589939759233145
10,60,-5.958993975923314
10,61,-6.058993975923314
10,62,-6.158993975923313
10,63,-6.258993975923313
10,64,-6.358993975923313
10,65,-6.458993975923312
10,66,-6.558993975923312
10,67,-6.658993975923312
10,68,-6.758993975923311
10,69,-6.858993975923311
10,70,-6.958993975923311
10,71,-7.05899397592331
10,72,-7.15899397592331
10,73,-7.2589939759233095
10,74,-7.358993975923309
10,75,-7.458993975923309
10,76,-7.5589939759233085
10,77,-7.658993975923308
10,78,-7.758993975923308
10,79,-7.858993975923307
10,80,-7.958993975923307
10,81,-8.058993975923308
10,82,-8.158993975923307
10,83,-8.258993975923307
10,84,-8.358993975923307
10,85,-8.458993975923306
10,86,-8.558993975923306
10,87,-8.658993975923305
10,88,-8.758993975923305
10,89,-8.858993975923305
10,90,-8.958993975923304
10,91,-9.058993975923304
10,92,-9.158993975923304
10,93,-9.258993975923303
10,94,-9.358993975923303
10,95,-9.458993975923303
10,96,-9.558993975923302
10,97,-9.658993975923302
10,98,90.24100602407671
11,0,-0.1
11,1,-0.2
11,2,-0.30000000000000004
11,3,-0.4
11,4,-0.5
11,5,-0.6
11,6,-0.7
11,7,-0.7999999999999999
11,8,-0.8999999999999999
11,9,-0.9999999999999999
11,10,-1.0999999999999999
11,11,-1.2
11,12,-1.3
11,13,-1.4000000000000001
11,14,-1.5000000000000002
11,15,-1.6000000000000003
11,16,-1.7000000000000004
11,17,-1.8000000000000005
11,18,-1.9000000000000006
11,19,-2.0000000000000004
11,20,-2.1000000000000005
11,21,-2.2000000000000006
11,22,-2.3000000000000007
11,23,-2.400000000000001
11,24,-2.500000000000001
11,25,-2.600000000000001
11,26,-2.700000000000001
11,27,-2.7413706751333176
11,28,-2.8413706751333176
11,29,-2.9413706751333177
11,30,-3.041370675133318
11,31,-3.141370675133318
11,32,-3.241370675133318
11,33,-3.341370675133318
11,34,-3.441370675133318
11,35,-3.5413706751333183
11,36,-3.6413706751333184
11,37,-3.7413706751333184
11,38,-3.8413706751333185
11,39,-3.9413706751333186
11,40,-4.041370675133319
11,41,-4.141370675133318
11,42,-4.241370675133318
11,43,-4.341370675133318
11,44,-4.441370675133317
11,45,-4.541370675133317
11,46,-4.641370675133317
11,47,-4.741370675133316
11,48,-4.841370675133316
11,49,-4.9413706751333155
11,50,-5.041370675133315
11,51,-5.141370675133315
11,52,-5.2413706751333144
11,53,-5.341370675133314
11,54,-5.441370675133314
11,55,-5.499158255329187
11,56,-5.599158255329186
11,57,-5.699158255329186
11,58,-5.799158255329186
11,59,-5.899158255329185
11,60,-5.999158255329185
11,61,-6.0991582553291845
11,62,-6.199158255329184
11,63,-6.299158255329184
11,64,-6.3991582553291835
11,65,-6.499158255329183
11,66,-6.599158255329183
11,67,-6.699158255329182
11,68,-6.799158255329182
11,69,-6.899158255329182
11,70,-6.999158255329181
11,71,-7.099158255329181
