Episode,Step,EpisodeReward
1,105,-57.56332459497635
1,106,-58.27045913553597
1,107,-59.43754549128461
1,108,-59.955696468052665
1,109,-57.9430753597299
1,110,-58.09451307765224
1,111,-58.1156453140122
1,112,-58.7322040852944
1,113,-53.10094202557697
1,114,-53.948511961947915
1,115,-49.63380244710888
1,116,-50.66008708427856
1,117,-51.03017713885464
1,118,-46.16167036020251
1,119,-46.14494748976388
1,120,-46.37960033056358
1,121,-46.56622806635535
1,122,-47.20159350530609
1,123,-47.07974307095098
1,124,-42.60728902412194
1,125,-42.16133564777084
1,126,-37.22682477154645
1,127,-34.40030066818056
1,128,-34.21663486158661
1,129,-29.837599342969202
1,130,-30.40331213739866
1,131,-29.931247457292773
1,132,-30.478100607417293
1,133,-31.176071906065307
1,134,-30.72314527822188
1,135,-30.71931987371862
1,136,-31.292234375823387
1,137,-32.2195859302234
1,138,-32.70678459417208
1,139,-33.27939362905981
1,140,-33.977572986243004
1,141,-35.60079743995534
1,142,-36.95187692193686
1,143,-34.97257765057071
1,144,-27.683871747800993
1,145,-5.568765726457475
1,146,-105.56876572645747
2,0,-0.930973783884582
2,1,-2.0152889807243355
2,2,-3.146304892866368
2,3,-5.463467612814126
2,4,-5.503168857608089
2,5,-5.588649908838121
2,6,-6.778151846250452
2,7,-7.362256099864342
2,8,-9.621726014914488
2,9,-10.983606423383096
2,10,-12.362657844912265
2,11,-13.000291322596809
2,12,-11.87893856438534
2,13,-12.321436831691573
2,14,-9.663287958399057
2,15,-10.899816770261967
2,16,-10.5508647391351
2,17,-12.523802265284834
2,18,-11.243497956697363
2,19,-13.73176181290848
2,20,-15.349221812291752
2,21,-15.199832969152649
2,22,-16.41209285350412
2,23,-16.595982644551217
2,24,-18.060715170582743
2,25,-19.494981285443234
2,26,-19.419637333146987
2,27,-19.748529002158413
2,28,-22.254168929767182
2,29,-23.741197850540566
2,30,-24.485271914363715
2,31,-26.829549972244017
2,32,-27.59686128554832
2,33,-26.537057967487424
2,34,-27.03139060244946
2,35,-29.164644861878042
2,36,-29.617677021511906
2,37,-30.79490726597255
2,38,-30.84648578045913
2,39,-31.03902595678853
2,40,-32.76268334507899
2,41,-31.836428516895207
2,42,-30.567143626378837
2,43,-30.51283632209315
2,44,-30.379634969268878
2,45,-29.947836493327774
2,46,-30.36595947264323
2,47,-28.360628422471386
2,48,-27.955590312715138
2,49,-29.277728587231245
2,50,-27.756596698711274
2,51,-29.07378104047076
2,52,-30.79846830241807
2,53,-30.558679804043862
2,54,-28.65823400814084
2,55,-28.65276025787124
2,56,-28.323984732471594
2,57,-26.594887656805238
2,58,-26.526394134231165
2,59,-28.33304110863099
2,60,-30.303503096284512
2,61,-31.429377700241727
2,62,-29.859944344573293
2,63,-31.421667030205757
2,64,-31.555847346867242
2,65,-30.242568585977004
2,66,-31.397937758220415
2,67,-31.514378724317133
2,68,-32.538807602056316
2,69,-31.667678440868666
2,70,-33.71172528949669
2,71,-34.038436723740126
2,72,-35.313316870250254
2,73,-35.728586021450134
2,74,-33.101832313090846
2,75,-32.10201626461785
2,76,-34.790849178428154
2,77,-35.0692698894534
2,78,-38.14605227274634
2,79,-40.61602131548977
2,80,-42.14025713532819
2,81,-41.22479475721767
2,82,-40.31357693536801
2,83,-43.99315822598418
2,84,-38.04838484301185
2,85,23.322613205330306
2,86,13.337252883218884
2,87,23.552701665948234
2,88,67.45733361027122
2,89,81.56959055662207
2,90,91.26909824705098
2,91,-8.730901752949023
3,0,0.07036780873906423
3,1,1.191852394740182
3,2,0.45479145425415135
3,3,1.2562370997167454
3,4,2.3393882564201975
3,5,2.619169681924096
3,6,4.126595354634963
3,7,3.2097939615842455
3,8,2.065602655284245
3,9,-0.955026518640703
3,10,-2.857819044080143
3,11,-2.89367805037932
3,12,-4.005033502059288
3,13,-3.247051077190374
3,14,-4.395083798601514
3,15,-3.515267434606864
3,16,-2.5203449172251675
3,17,-4.034944565440377
3,18,-4.459236687776574
3,19,-3.551388475180622
3,20,-3.8781542865738947
3,21,-5.797387860631327
3,22,-4.620384958455227
3,23,-3.5147676513185004
3,24,-3.439762255484858
3,25,-4.40831802091899
3,26,-3.5659926398460637
3,27,-3.6095168431281985
3,28,-2.6077080735887463
3,29,-1.4903622412040451
3,30,-1.2400402410760225
3,31,-1.988170428467091
3,32,0.8902671423096176
3,33,2.647880042545925
3,34,3.536901974079602
3,35,1.3368979289555853
3,36,0.5438867356432195
3,37,-1.7159181198761846
3,38,-2.43233741046105
3,39,-0.02720652421769687
3,40,-0.9716836977024419
3,41,-0.02247029243802867
3,42,-1.1919383884804071
3,43,-3.5256405641263875
3,44,-5.901603900923485
3,45,-3.771109983821643
3,46,-3.7107124169896366
3,47,-2.987538786832604
3,48,-5.106148745890637
3,49,-6.946613432759677
3,50,-7.893863199003165
3,51,-8.844273400030602
3,52,-9.379720227205835
3,53,-10.554812627968259
3,54,-11.721690496963502
3,55,-8.488954078615606
3,56,-7.46348498228713
3,57,-8.350679771004538
3,58,-10.220455188746058
3,59,-11.087022516200362
3,60,-12.40720259789063
3,61,-13.489325112327574
3,62,-10.398875601294733
3,63,-9.601939617112581
3,64,-11.148170638370633
3,65,-12.40166064223911
3,66,-10.502482292446492
3,67,-12.308136942719207
3,68,-14.313558308469812
3,69,-15.69781933145096
3,70,-11.414384836035655
3,71,-13.15849829049998
3,72,-15.179302920401058
3,73,-17.117907319814606
3,74,-19.327448325778136
3,75,-21.286955245942096
3,76,-19.53045756476421
3,77,-21.58287921617306
3,78,-23.28045655777395
3,79,-20.26514937609992
3,80,-22.13401039096329
3,81,-23.73447306324349
3,82,-21.951699046861417
3,83,-23.880001968719167
3,84,-19.856482428268848
3,85,-21.77161993801589
3,86,-23.691346656526903
3,87,-22.251445186307055
3,88,-24.580818299590025
3,89,-26.860486468053356
3,90,-28.969366148928575
3,91,-30.90864099168761
3,92,-32.5761134248861
3,93,-34.41760817797439
3,94,-36.24263279300925
3,95,-38.09295241063947
3,96,-34.30677595498845
3,97,-36.59918652864961
3,98,-38.59419685041085
3,99,-40.373192955753936
3,100,-41.95617277020516
3,101,-43.41902252493064
3,102,-42.3945528316288
3,103,-44.16907183696654
3,104,-45.807909468285516
3,105,-45.03332767521526
3,106,-46.622100471858815
3,107,-48.21216164411304
3,108,-49.77760176998372
3,109,-49.53836419211257
3,110,-37.136850763784665
3,111,-2.3941555758781163
3,112,-8.568283305750057
3,113,-13.236909480515763
3,114,-9.241265614173171
3,115,1.4221979375172378
3,116,5.191465064548453
3,117,12.899569300878863
3,118,21.982943745861114
3,119,19.236116980252834
3,120,23.122737609815292
3,121,26.641005041366444
3,122,28.74562985947063
3,123,31.953525304836862
3,124,34.91864258598452
3,125,37.847374987704434
3,126,40.44896933712699
3,127,36.53775178050075
3,128,-63.46224821949925
4,0,-0.4233507604616193
4,1,-1.2936065305131366
4,2,-2.2111272823193304
4,3,-2.1674975058687425
4,4,-1.8172272886857603
4,5,-3.731905059267947
4,6,-5.900787671738329
4,7,-6.285685472258535
4,8,-8.320890513677794
4,9,-8.04240091227719
4,10,-8.792436439665954
4,11,-8.921927731162302
4,12,-8.951172742526431
4,13,-9.066303877323653
4,14,-8.338976790243814
4,15,-8.277383321990193
4,16,-6.5584428040461615
4,17,-6.315013539967845
4,18,-6.7737775138367855
4,19,-7.244652170870177
4,20,-7.023340943127999
4,21,-8.445353512132009
4,22,-6.033652493219686
4,23,-5.7066940284928
4,24,-6.976201846978776
4,25,-6.419668697067415
4,26,-6.671690822899144
4,27,-7.595553404854633
4,28,-7.961191833991399
4,29,-6.975806497838784
4,30,-4.124309472269897
4,31,-4.449006508682982
4,32,-3.1047830509944276
4,33,-4.188241364603726
4,34,-5.753941271006936
4,35,-3.310385149879311
4,36,-4.094892072332572
4,37,-5.207612393906303
4,38,-5.352916425777252
4,39,-6.47196175328041
4,40,-7.356117873966566
4,41,-4.627871419973162
4,42,-5.009791860291473
4,43,-5.76093632582797
4,44,-7.397974969755039
4,45,-7.623366407248794
4,46,-7.8276312780425
4,47,-8.492152158929937
4,48,-9.130784491902144
4,49,-5.107421348346221
4,50,-4.944650894816034
4,51,-6.23190487933432
4,52,-3.799963178173982
4,53,-1.1191823973474468
4,54,-1.75512654851845
4,55,-3.0159215756115874
4,56,-4.704501064636973
4,57,-5.084297314884068
4,58,-6.738436317632519
4,59,-8.517315715050769
4,60,-9.060811084762843
4,61,-10.097156597215996
4,62,-11.767519947084574
4,63,-8.22903365558727
4,64,-10.361364659413107
4,65,-11.317402858789727
4,66,-8.01691309346209
4,67,-9.135173035681001
4,68,-6.1505920887890655
4,69,-7.415660469219883
4,70,-9.099177081303193
4,71,-10.881863762792246
4,72,-13.431551801251368
4,73,-10.387866735598049
4,74,-10.580110944967402
4,75,-13.782558439470561
4,76,-17.374865200101933
4,77,-20.583903587273024
4,78,-23.984924481007564
4,79,-26.974533719922245
4,80,-19.815116239822057
4,81,-12.265630229870297
4,82,-112.2656302298703
5,0,-0.9657422680345451
5,1,-4.926291938173664
5,2,-5.776491144302956
5,3,-7.177357789815179
5,4,-8.557982490434116
5,5,-8.496103803538858
5,6,-9.038172801769889
5,7,-13.890891193713788
5,8,-13.266106115219843
5,9,-12.645575406001498
5,10,-11.521372334420546
5,11,-10.57436443195483
5,12,-11.356099769182729
5,13,-10.499395823816322
5,14,-14.532556277523863
5,15,-15.453249260924446
5,16,-14.1826008552517
5,17,-17.51283524740442
5,18,-18.450788906310645
5,19,-17.425932595124987
5,20,-19.899892888311513
5,21,-18.44896606379922
5,22,-19.26505871180325
5,23,-19.20354477900125
5,24,-18.25827830401178
5,25,-18.161691348486528
5,26,-18.12921737074771
5,27,-19.346385164691213
5,28,-19.630663153594128
5,29,-19.648982083940258
5,30,-18.69922352115127
5,31,-17.62289971069588
5,32,-18.858675171349223
5,33,-18.14180690802276
5,34,-17.376082541147316
5,35,-17.434657550536446
5,36,-17.538725457031337
5,37,-16.87881101376545
5,38,-17.943708659184388
5,39,-16.999434647552512
5,40,-17.130616684050587
5,41,-16.162424595186316
5,42,-16.149089234080442
5,43,-16.15554100857566
5,44,-15.024817519333771
5,45,-12.580073919411284
5,46,-10.53060080613626
5,47,-10.315034267790093
5,48,-11.195492135733057
5,49,-9.502877050565472
5,50,-9.462522272787792
5,51,-10.49710062199048
5,52,-11.825229773338004
5,53,-11.286282090140638
5,54,-12.803710515016624
5,55,-13.358307033827334
5,56,-14.24935390328942
5,57,-16.33331474750942
5,58,-17.643966815475338
5,59,-18.94009757873384
5,60,-19.747848952534653
5,61,-21.66891283940869
5,62,-18.287841491662622
5,63,-19.665656851743112
5,64,-18.84516574780053
5,65,-20.198740344537264
5,66,-21.533463598624245
5,67,-22.848224985856795
5,68,-21.198278587859885
5,69,-22.55421334367271
5,70,-24.2808190848648
5,71,-23.204553241035057
5,72,-24.043255809616454
5,73,-22.68964474962492
5,74,-21.656606631173027
5,75,-21.010264049580254
5,76,-22.429132362338404
5,77,-21.462853746570474
5,78,-17.886064764109367
5,79,-19.60348391659301
5,80,-20.878052617307223
5,81,-22.418941587835807
5,82,-23.718980973090144
5,83,-21.46238163965807
5,84,-22.27130168728342
5,85,-23.203992511587238
5,86,-24.049225938821216
5,87,-21.85051287711762
5,88,-20.515472998352237
5,89,-14.983273487576998
5,90,-10.846975646203994
5,91,-11.940125251761662
5,92,-12.796413274886223
5,93,-9.951057303083893
5,94,-10.346860000625632
5,95,-7.034335247983999
5,96,-7.778549327297421
5,97,-8.317331645122728
5,98,-8.280081198315491
5,99,-8.551973293455069
5,100,-8.864535703346098
5,101,-4.011354928867598
5,102,-4.593652111304401
5,103,-5.24738494441447
5,104,0.35912563422336596
5,105,-0.2893670752547528
5,106,-0.6052389586152809
5,107,4.48754002741183
5,108,2.953057533926062
5,109,-0.6200173924035486
5,110,-4.85432904033791
5,111,-9.455298364200495
5,112,-14.375678685408808
5,113,-18.939914231938523
5,114,3.358096869971554
5,115,-96.64190313002845
6,0,-2.2993798856741408
6,1,-3.1084516185832713
6,2,-3.553343648652284
6,3,-5.5932798511516015
6,4,-7.048636298809635
6,5,-8.50643541107794
6,6,-10.956399586152848
6,7,-12.600709266501944
6,8,-9.559929702500693
6,9,-9.90266762905216
6,10,-7.54302626822481
6,11,-7.611093478546058
6,12,-8.549045872815785
6,13,-6.966986205759944
6,14,-8.491186457009967
6,15,-9.031730302049871
6,16,-6.320767704332789
6,17,-6.375871068894096
6,18,-8.567424851911108
6,19,-11.058799756871899
6,20,-13.694267619486785
6,21,-16.561024785259168
6,22,-17.975312277238874
6,23,-20.565153839084775
6,24,-19.307337856452286
6,25,-18.04313862259593
6,26,-17.902297349150487
6,27,-19.867242840672063
6,28,-18.956147358662154
6,29,-20.454313338056572
6,30,-21.273466269087002
6,31,-22.863320809467233
6,32,-24.43710782738244
6,33,-25.054645159826286
6,34,-25.346767231905936
6,35,-25.705503074581365
6,36,-23.77283365635297
6,37,-25.4512814991926
6,38,-25.37392391116175
6,39,-26.098430434858766
6,40,-26.541647893360704
6,41,-27.91177701207664
6,42,-29.36423934279182
6,43,-25.845859085349918
6,44,-27.640863190848894
6,45,-26.95408966484721
6,46,-29.037809117595437
6,47,-30.341692173638627
6,48,-32.36992075670393
6,49,-33.017027427103095
6,50,-35.08688124792095
6,51,-37.55154777899761
6,52,-39.19727914774278
6,53,-41.59584237701966
6,54,-44.27233167288801
6,55,-45.73570117252252
6,56,-46.767153382504524
6,57,-48.466129026800594
6,58,-51.07668296937121
6,59,-52.06787087035412
6,60,-53.737075898105765
6,61,-54.34249328369078
6,62,-55.77316600571417
6,63,-56.31031333497757
6,64,-56.38161909337551
6,65,-58.66056180046143
6,66,-58.49321954250028
6,67,-58.122494862184645
6,68,-59.97665841227083
6,69,-61.91529174616138
6,70,-64.73684652620112
6,71,-67.07803790744684
6,72,-68.61371022790654
6,73,-71.99373987947969
6,74,-74.8339197128047
6,75,-78.77375196329383
6,76,-80.90584648743112
6,77,-85.42686083273716
6,78,-88.63269153440865
6,79,-83.92421458315332
6,80,-79.93496102896286
6,81,-179.93496102896285
7,0,0.9714415503113696
7,1,-2.0205910116553856
7,2,-1.89334816281759
7,3,-1.023133597260469
7,4,-0.7896304585163569
7,5,-3.310539319969738
7,6,-3.0799491395391705
7,7,-6.18453944820802
7,8,-4.6236767322492
7,9,-4.154168446157788
7,10,-3.73144000353283
7,11,-4.810915693144957
7,12,-5.789881927545629
7,13,-6.90478398262406
7,14,-9.472965362232651
7,15,-8.251454846171917
7,16,-9.3915600920157
7,17,-8.637716102071085
7,18,-8.71738001476199
7,19,-8.858010117949465
7,20,-7.660705118225979
7,21,-7.683994769786824
7,22,-7.77064801574686
7,23,-7.919275219220611
7,24,-7.083129728996186
7,25,-6.039738601740894
7,26,-6.837877408608794
7,27,-7.675730913500067
7,28,-7.0777209453401415
7,29,-5.7517459387394725
7,30,-6.892276862443506
7,31,-6.875510798356682
7,32,-5.716659897531112
7,33,-5.606128499611738
7,34,-4.188258188897459
7,35,-5.980283773814016
7,36,-7.0077699151464055
7,37,-8.687093464664535
7,38,-9.598649891372212
7,39,-10.538053083074253
7,40,-11.501081861900438
7,41,-13.27337733044404
7,42,-14.697167375707256
7,43,-14.58090007834143
7,44,-14.81249844331414
7,45,-15.816735202343736
7,46,-16.82163628434499
7,47,-18.462653141402896
7,48,-18.762859953295575
7,49,-19.69980856445777
7,50,-21.003694361612148
7,51,-21.75127506330928
7,52,-22.48454312805997
7,53,-22.76260534312233
7,54,-24.160226412684906
7,55,-24.505480937063126
7,56,-25.017551112707693
7,57,-25.558631450387722
7,58,-22.515678723765806
7,59,-23.980371888166022
7,60,-24.726512636411716
7,61,-25.791617408775583
7,62,-26.575331695273295
7,63,-28.105939982045616
7,64,-29.3959125552766
7,65,-30.476022870606958
7,66,-27.988397584089277
7,67,-22.50707665196158
7,68,-21.57532331905125
7,69,-22.570080222105645
7,70,-23.31490556123515
7,71,-20.087319496804117
7,72,-16.071536204863754
7,73,-16.73883632822126
7,74,-13.904911492172968
7,75,-13.891078409910017
7,76,-14.24559389656289
7,77,-12.74511731538645
7,78,-13.347327501002251
7,79,-13.546469018227452
7,80,-8.899625442538365
7,81,-9.60617708041289
7,82,-9.966490824667996
7,83,-7.454357113202987
7,84,-7.197881644618844
7,85,-1.126918215868245
7,86,1.6165599977532388
7,87,1.0423587362296989
7,88,0.668202951732765
7,89,0.38182185113429035
7,90,-2.2647812807244767
7,91,-3.991240246803512
7,92,-7.040477464999025
7,93,-8.96643731277326
7,94,-11.41960617764128
7,95,-13.969255062368044
7,96,-13.332286265998816
7,97,-16.08739805950134
7,98,-116.08739805950134
8,0,-1.0651374767125674
8,1,-2.4458119378115897
8,2,-3.098224375476127
8,3,-3.1493613695545206
8,4,-5.148076188143897
8,5,-7.20479481535629
8,6,-10.116661473092647
8,7,-9.684717469320727
8,8,-9.238896870480938
8,9,-10.875051036610493
8,10,-12.429357652084047
8,11,-14.372973615491
8,12,-14.24498180673988
8,13,-16.37371911879172
8,14,-17.418182241375895
8,15,-19.42208496693835
8,16,-19.60282275019012
8,17,-22.19667626933028
8,18,-23.230073195590304
8,19,-24.300809336214908
8,20,-26.385592820650427
8,21,-27.67954373333418
8,22,-30.04792059502233
8,23,-32.93919273649126
8,24,-34.726504033478754
8,25,-36.53574164294607
8,26,-37.665227661089496
8,27,-39.474267635103054
8,28,-42.55555426324705
8,29,-44.59887899533769
8,30,-47.68591548981119
8,31,-49.91671799645059
8,32,-53.21034041031479
8,33,-55.62590829804751
8,34,-58.004116431564306
8,35,-60.39028215499527
8,36,-61.614243221088536
8,37,-63.119933783923194
8,38,-65.32148336464329
8,39,-67.1530432307189
8,40,-69.38496208620224
8,41,-71.61459865516441
8,42,-73.84056148277178
8,43,-76.06160104495099
8,44,-78.27663090395846
8,45,-79.33595944310888
8,46,-82.45916325610058
8,47,-85.57309315614559
8,48,-87.91946508131001
8,49,-90.25709208877889
8,50,-93.9081576186128
8,51,-96.46175118722005
8,52,-99.08964154918573
8,53,-103.04737885822439
8,54,-105.93114235028767
8,55,-109.81036279600977
8,56,-114.1826085610496
8,57,-116.37081379192308
8,58,-119.27232983845899
8,59,-122.18190290589571
8,60,-124.04932820811148
8,61,-125.63512106719294
8,62,-129.85754434230347
8,63,-133.44286948662713
8,64,-137.22323649578908
8,65,-140.22670425616997
8,66,-143.27018757060137
8,67,-147.3671208112684
8,68,-154.32536985054904
8,69,-156.82196920020726
8,70,-161.09147590585124
8,71,-163.7623805747579
8,72,-168.2336775403846
8,73,-176.26168779893894
8,74,-182.54345152296955
8,75,-185.773620251458
8,76,-193.72929712470625
8,77,-201.75192479007683
8,78,-205.3833015023139
8,79,-210.71936335599395
8,80,-216.35289713265612
8,81,-228.4324018667821
8,82,-232.8661711372094
8,83,-237.17619754257575
8,84,-241.3273635847073
8,85,-245.49771091667665
8,86,-249.662635090729
8,87,-254.51920902007316
8,88,-264.9702842085841
8,89,-259.2845605500979
8,90,-359.2845605500979
9,0,-1.14585614998947
9,1,-3.4201298581457977
9,2,-4.9221623255360765
9,3,-6.460912455003465
9,4,-9.15885922153856
9,5,-12.000815674792358
9,6,-11.323428882935032
9,7,-9.97552249283544
9,8,-13.003725579692684
9,9,-14.070477254322695
9,10,-15.373069818187954
9,11,-16.40076319307502
9,12,-18.108838643691623
9,13,-17.100060345507146
9,14,-17.8114400384343
9,15,-19.206941174406055
9,16,-21.74210180719915
9,17,-24.115779356421044
9,18,-25.84809077380841
9,19,-26.955704416711725
9,20,-29.209675849218158
9,21,-31.70099071037565
9,22,-32.54285460168191
9,23,-33.60972430159259
9,24,-36.048387504959976
9,25,-37.71940240776527
9,26,-40.208102988792234
9,27,-38.90711515704355
9,28,-41.39701521587487
9,29,-42.360037075539154
9,30,-44.82524079648773
9,31,-46.00399774731203
9,32,-46.81234324663326
9,33,-45.398428156825446
9,34,-45.911942824718125
9,35,-47.08883424872451
9,36,-47.25193965983203
9,37,-48.124086944387784
9,38,-48.95981244370964
9,39,-49.758846022262986
9,40,-51.35679694580941
9,41,-49.153979924978174
9,42,-45.94591398897654
9,43,-46.4490471620141
9,44,-47.4190750081533
9,45,-48.357975498795525
9,46,-49.2666819290327
9,47,-50.146480523155276
9,48,-50.998988837847975
9,49,-52.629025767762016
9,50,-54.62467698142788
9,51,-55.19392560895062
9,52,-56.23664849074646
9,53,-54.310917098307115
9,54,-54.61247053389566
9,55,-52.35932306726022
9,56,-53.419301245014935
9,57,-54.498602716985516
9,58,-52.77910519778
9,59,-52.35008036183498
9,60,-54.694737336713246
9,61,-54.058887546146096
9,62,-55.215217257760415
9,63,-57.98233401955592
9,64,-60.08919631872364
9,65,-60.24865020612506
9,66,-63.76165605630152
9,67,-66.69065984500082
9,68,-69.84374717375124
9,69,-73.24489210352851
9,70,-76.12469884391663
9,71,-69.88614232354175
9,72,29.47344470127065
9,73,36.42127581958495
9,74,27.710044865011596
9,75,19.74487400127688
9,76,15.187290249114138
9,77,10.27220871884256
9,78,5.0268137340311485
9,79,-9.703780098641886
9,80,-15.32083224693622
9,81,-27.820863015416382
9,82,-33.294943643807486
9,83,-39.12778106618909
9,84,-51.84536719128235
9,85,-57.62252602673243
9,86,-63.35264167993816
9,87,-68.99325019582975
9,88,-74.60828839713497
9,89,-80.07706101308642
9,90,-86.17042061937951
9,91,-91.93517189217644
9,92,-98.13595265793703
9,93,-104.11138298543833
9,94,-110.53268620286309
9,95,-116.76531176723208
9,96,-113.26354295976242
9,97,-130.35510426901428
9,98,-230.35510426901428
10,0,-0.917359700579566
10,1,-1.1315576054956284
10,2,-3.566571537905377
10,3,-5.21003940353559
10,4,-5.768697717347195
10,5,-5.070854583447769
10,6,-5.570779194433769
10,7,-7.935490263117603
10,8,-9.608036457181017
10,9,-11.461070177718597
10,10,-13.678360981753256
10,11,-16.113250519217583
10,12,-18.982724956953287
10,13,-22.3601870475935
10,14,-25.476931633107668
10,15,-27.51343111904235
10,16,-28.28177865187935
10,17,-31.666001455249077
10,18,-33.4741361083303
10,19,-35.34011876609961
10,20,-37.25975688599456
10,21,-38.32186387837439
10,22,-41.50220176834992
10,23,-43.61657068876144
10,24,-47.069585291462545
10,25,-50.681593495183535
10,26,-53.29868182319592
10,27,-56.7460113863542
10,28,-58.09859394023816
10,29,-62.17067111363926
10,30,-63.524594518991904
10,31,-66.39169440968844
10,32,-67.30428303934737
10,33,-68.33113650427089
10,34,-71.41620562164113
10,35,-73.21036696821729
10,36,-75.38486333919623
10,37,-78.76983864092539
10,38,-82.31038239775621
10,39,-86.11949112582437
10,40,-88.67238811906475
10,41,-92.08767273888286
10,42,-97.41024154327405
10,43,-98.7326576871439
10,44,-102.04717264345916
10,45,-105.74738916037819
10,46,-107.63939348760638
10,47,-109.0599606062566
10,48,-113.54716631436439
10,49,-117.36964424133689
10,50,-118.67939202623711
10,51,-125.2577585206091
10,52,-128.44606061159357
10,53,-135.65465280044026
10,54,-137.80362629074773
10,55,-138.86861726597866
10,56,-142.8284030995408
10,57,-144.8182955547965
10,58,-149.27767252704135
10,59,-151.36561172409213
10,60,-154.44145621105451
10,61,-160.53027213372116
10,62,-162.87014355704707
10,63,-166.1928041388118
10,64,-169.95646698273652
10,65,-172.8347073243337
10,66,-174.78570972966511
10,67,-182.08144124415637
10,68,-190.16179558436485
10,69,-192.2395975113019
10,70,-194.16202963688207
10,71,-197.69173720057182
10,72,-203.60599119431947
10,73,-206.4550413611119
10,74,-210.30048086704633
10,75,-213.49941310103318
10,76,-216.75684256813773
10,77,-225.8254677583512
10,78,-229.1968368045374
10,79,-232.64478737714208
10,80,-236.1748694916558
10,81,-239.79282846184682
10,82,-243.50453815475
10,83,-247.31593283503665
10,84,-256.37501534167797
10,85,-260.34234946716356
10,86,-264.43024278987525
10,87,-273.3694299514323
10,88,-278.31762033030174
10,89,-282.975377164616
10,90,-295.3417730698593
10,91,-289.63324716135446
10,92,-298.3504368524861
10,93,-332.53282956939097
10,94,-432.53282956939097
